externalId,startDate,isCancelled,teamAName,teamBName,participantAName,participantBName,streamName,tournamentName,matchStatus,teamAScore,teamBScore,elo_a_before,elo_b_before,diff_elo,elo_expected_prob_a
NB009090726,2026-07-09 00:51:00+00:00,False,Orlando Magic,Denver Nuggets,MARINE,OCEAN,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,55.0,52.0,1535.5155248924775,1504.1536145165956,31.361910375881962,0.5450112314061222
NB010090726,2026-07-09 00:55:00+00:00,False,Orlando Magic,Dallas Mavericks,HUNCHO,BULLSEYE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,50.0,47.0,1497.003732943221,1600.7064908439672,-103.70275790074629,0.35503926245122686
NB011090726,2026-07-09 00:59:00+00:00,False,Miami Heat,Toronto Raptors,SAINT JR,BABYLON,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,57.0,64.0,1568.916461732625,1563.0560538253815,5.860407907243598,0.5084330051682683
NB012090726,2026-07-09 01:03:00+00:00,False,Memphis Grizzlies,Cleveland Cavaliers,HORROR,CYPHER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,51.0,52.0,1554.8146717206248,1456.6657193671897,98.1489523534351,0.6376065237019671
NB013090726,2026-07-09 01:07:00+00:00,False,New York Knicks,Los Angeles Lakers,NIGHTHAWK,SILVER,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,49.0,53.0,1486.7741136570453,1490.804460656829,-4.03034699978366,0.49420012457776424
NB014090726,2026-07-09 01:11:00+00:00,False,Oklahoma City Thunder,New York Knicks,ULTIMATE,SUPERIOR,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,51.0,53.0,1398.337481766757,1416.4403243927552,-18.102842625998164,0.4739714654802186
NB015090726,2026-07-09 01:23:00+00:00,False,Denver Nuggets,Dallas Mavericks,OCEAN,KARMA,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,52.0,62.0,1498.5636292436384,1546.0422672797597,-47.47863803612131,0.4320949188479465
NB016090726,2026-07-09 01:27:00+00:00,False,Dallas Mavericks,Charlotte Hornets,BULLSEYE,CURSE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,60.0,52.0,1592.7825127737497,1605.4850098038953,-12.70249703014565,0.4817277779953888
NB017090726,2026-07-09 01:31:00+00:00,False,Boston Celtics,Los Angeles Lakers,BABYLON,UNDERRATED,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,58.0,60.0,1572.4259543834526,1528.90997756402,43.51597681943258,0.5622990961848088
NB018090726,2026-07-09 01:35:00+00:00,False,Orlando Magic,Dallas Mavericks,CYPHER,DAGGER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,60.0,46.0,1464.3169976516133,1461.8944948595415,2.422502792071782,0.5034862052654424
NB019090726,2026-07-09 01:39:00+00:00,False,Denver Nuggets,Orlando Magic,NIGHTHAWK,KOBRA,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,55.0,52.0,1479.7250471382515,1636.2713199444727,-156.54627280622117,0.2888136572586398
NB020090726,2026-07-09 01:43:00+00:00,False,Milwaukee Bucks,Phoenix Suns,SUPERIOR,BLADE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,77.0,62.0,1422.127981978518,1492.3906068622048,-70.26262488368684,0.4002402463817124
NB021090726,2026-07-09 01:55:00+00:00,False,Orlando Magic,Dallas Mavericks,MARINE,KARMA,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,55.0,43.0,1541.1055101654347,1555.224829962392,-14.11931979695737,0.4796918438641197
NB022090726,2026-07-09 01:59:00+00:00,False,Orlando Magic,Denver Nuggets,HUNCHO,TAAPZ,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,42.0,46.0,1504.9277110134385,1807.2369605315696,-302.3092495181311,0.14928347769294956
NB023090726,2026-07-09 02:03:00+00:00,False,Miami Heat,Chicago Bulls,SAINT JR,CALAMITY,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,54.0,63.0,1559.546561174554,1499.0737325164027,60.47282865815123,0.5861590831437029
NB024090726,2026-07-09 02:07:00+00:00,False,Memphis Grizzlies,Milwaukee Bucks,HORROR,MYTH,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,45.0,50.0,1547.1633934362012,1459.8460057584894,87.31738767771185,0.6230793729338354
NB025090726,2026-07-09 02:11:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,KOBRA,SILVER,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,56.0,55.0,1627.5336950696026,1497.8535271756227,129.68016789397984,0.678415382441514
NB026090726,2026-07-09 02:15:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,ULTIMATE,STING,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,41.0,59.0,1392.6498241809943,1545.7462201033811,-153.09639592238682,0.2929097647267021
NB027090726,2026-07-09 02:27:00+00:00,False,Orlando Magic,Denver Nuggets,MARINE,OCEAN,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,56.0,49.0,1552.9330374709732,1489.381066561006,63.55197090996717,0.5904520772299634
NB028090726,2026-07-09 02:31:00+00:00,False,Orlando Magic,Charlotte Hornets,HUNCHO,CURSE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,54.0,50.0,1502.7983931276658,1595.3927851016292,-92.59439197396341,0.36981369021228844
NB029090726,2026-07-09 02:35:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,SAINT JR,UNDERRATED,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,58.0,50.0,1547.5850591336798,1535.6575667182376,11.927492415442202,0.5171583012600593
NB030090726,2026-07-09 02:39:00+00:00,False,Denver Nuggets,Dallas Mavericks,HORROR,DAGGER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,63.0,46.0,1537.2692634138214,1449.978163785912,87.29109962790926,0.6230438330966909
NB031090726,2026-07-09 02:43:00+00:00,False,Dallas Mavericks,Orlando Magic,SILVER,KOBRA,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,56.0,57.0,1493.9945117649208,1631.3927104803045,-137.39819871538361,0.31196952818489654
NB032090726,2026-07-09 02:47:00+00:00,False,Cleveland Cavaliers,Phoenix Suns,ULTIMATE,BLADE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,63.0,54.0,1385.0063476018195,1477.6533279601351,-92.64698035831566,0.36974314291899374
NB033090726,2026-07-09 02:59:00+00:00,False,Denver Nuggets,Dallas Mavericks,OCEAN,KARMA,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,67.0,51.0,1481.833516989849,1543.3973026568535,-61.563785667004595,0.41231835162474834
NB034090726,2026-07-09 03:03:00+00:00,False,Dallas Mavericks,Denver Nuggets,BULLSEYE,TAAPZ,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,55.0,69.0,1602.8747374760158,1809.3662784173423,-206.49154094132655,0.2334985254414845
NB035090726,2026-07-09 03:07:00+00:00,False,Toronto Raptors,Chicago Bulls,BABYLON,CALAMITY,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,49.0,56.0,1565.678365229235,1511.035234557277,54.64313067195803,0.5779957535784084
NB036090726,2026-07-09 03:11:00+00:00,False,Cleveland Cavaliers,Milwaukee Bucks,CYPHER,MYTH,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,38.0,48.0,1476.2333287252427,1469.7401357808692,6.493192944373504,0.5093433680221889
NB037090726,2026-07-09 03:15:00+00:00,False,Los Angeles Lakers,New York Knicks,SILVER,NIGHTHAWK,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,58.0,53.0,1490.2508774267021,1488.4626720131216,1.7882054135804992,0.5025734117319179
NB038090726,2026-07-09 03:19:00+00:00,False,New York Knicks,Los Angeles Lakers,SUPERIOR,STING,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,53.0,50.0,1436.8652608805876,1553.389696682556,-116.52443580196837,0.3383247660095415
NB039090726,2026-07-09 03:31:00+00:00,False,Orlando Magic,Dallas Mavericks,MARINE,KARMA,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,54.0,43.0,1560.4805870421303,1528.6410548955141,31.839532146616193,0.5456929292557682
NB040090726,2026-07-09 03:35:00+00:00,False,Charlotte Hornets,Denver Nuggets,CURSE,TAAPZ,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,49.0,55.0,1586.4040677865087,1814.9702430279378,-228.56617524142916,0.21152914217096538
NB041090726,2026-07-09 03:39:00+00:00,False,Los Angeles Lakers,New York Knicks,UNDERRATED,CALAMITY,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,63.0,60.0,1526.2552744239306,1521.687105460553,4.568168963377502,0.5065737447875895
NB042090726,2026-07-09 03:43:00+00:00,False,Dallas Mavericks,Charlotte Hornets,DAGGER,MYTH,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,45.0,46.0,1440.3221230669742,1480.5643255591635,-40.242202492189335,0.44234441589115925
NB043090726,2026-07-09 03:47:00+00:00,False,Denver Nuggets,Orlando Magic,NIGHTHAWK,KOBRA,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,37.0,59.0,1480.5638335108306,1635.1363448185232,-154.5725113076926,0.29115298005126405
NB044090726,2026-07-09 03:51:00+00:00,False,Phoenix Suns,Memphis Grizzlies,BLADE,STING,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,40.0,51.0,1464.7919411812813,1545.260364556583,-80.46842337530165,0.38622377441959166
NB045090726,2026-07-09 04:03:00+00:00,False,Orlando Magic,Denver Nuggets,MARINE,OCEAN,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,39.0,45.0,1570.485518212271,1496.5897647511883,73.89575346108268,0.6047694751887226
NB046090726,2026-07-09 04:07:00+00:00,False,Charlotte Hornets,Dallas Mavericks,CURSE,BULLSEYE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,51.0,57.0,1582.7561291679062,1597.2707728654202,-14.514643697513975,0.47912389206513945
NB047090726,2026-07-09 04:11:00+00:00,False,Brooklyn Nets,Toronto Raptors,UNDERRATED,BABYLON,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,65.0,69.0,1532.3175020882572,1555.0264943259588,-22.708992237701523,0.46736559298738495
NB048090726,2026-07-09 04:15:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,DAGGER,CYPHER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,59.0,52.0,1435.0139900762804,1465.4091389469484,-30.39514887066798,0.4563691174359505
NB049090726,2026-07-09 04:19:00+00:00,False,Oklahoma City Thunder,New York Knicks,KOBRA,NIGHTHAWK,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,45.0,47.0,1643.2269642718527,1472.473214057501,170.7537502143516,0.7276907112681992
NB050090726,2026-07-09 04:23:00+00:00,False,Boston Celtics,New York Knicks,BLADE,SUPERIOR,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,62.0,53.0,1456.2863674665473,1444.9945930065605,11.291774459986755,0.5162444505985698
NB051090726,2026-07-09 04:35:00+00:00,False,Dallas Mavericks,Orlando Magic,KARMA,MARINE,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,59.0,57.0,1518.6361237253734,1560.05592963998,-41.41980591460651,0.44067290198797815
NB052090726,2026-07-09 04:39:00+00:00,False,Denver Nuggets,Orlando Magic,TAAPZ,HUNCHO,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,55.0,50.0,1818.6181816465403,1511.7871104427863,306.83107120375394,0.8539921515249868
NB053090726,2026-07-09 04:43:00+00:00,False,New York Knicks,Oklahoma City Thunder,CALAMITY,SAINT JR,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,58.0,53.0,1515.6248777962264,1556.9873514279868,-41.362473631760395,0.4407542497552634
NB054090726,2026-07-09 04:47:00+00:00,False,Charlotte Hornets,Denver Nuggets,MYTH,HORROR,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,33.0,42.0,1485.8724585498574,1546.9253041327593,-61.05284558290191,0.413031224627929
NB055090726,2026-07-09 04:51:00+00:00,False,Orlando Magic,Dallas Mavericks,KOBRA,SILVER,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,55.0,58.0,1634.4946757366342,1498.1497159289931,136.3449598076411,0.6867276155867386
NB056090726,2026-07-09 04:55:00+00:00,False,Memphis Grizzlies,Cleveland Cavaliers,STING,ULTIMATE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,58.0,56.0,1553.765938271317,1397.8677343806733,155.8982038906438,0.7104194761612925
NB057090726,2026-07-09 05:07:00+00:00,False,Denver Nuggets,Dallas Mavericks,OCEAN,KARMA,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,70.0,53.0,1507.0193533234794,1525.3480489015176,-18.32869557803815,0.4736473287766169
NB058090726,2026-07-09 05:11:00+00:00,False,Dallas Mavericks,Orlando Magic,BULLSEYE,HUNCHO,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,52.0,39.0,1605.5335329325264,1509.4685926104635,96.06494032206297,0.6348300002144949
NB059090726,2026-07-09 05:15:00+00:00,False,Boston Celtics,Oklahoma City Thunder,BABYLON,SAINT JR,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,50.0,56.0,1561.692804166286,1548.106861384911,13.585942781374797,0.5195417840074499
NB060090726,2026-07-09 05:19:00+00:00,False,Orlando Magic,Denver Nuggets,CYPHER,HORROR,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,48.0,56.0,1455.3905774882253,1555.3538587323653,-99.96328124414003,0.35998369747331455
NB062090726,2026-07-09 05:27:00+00:00,False,Milwaukee Bucks,Cleveland Cavaliers,SUPERIOR,ULTIMATE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,61.0,55.0,1435.1227968374806,1394.3927680946088,40.73002874287181,0.558348175157349
NB063090726,2026-07-09 05:55:00+00:00,False,Los Angeles Lakers,New York Knicks,HYPER,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,0.0,0.0,1587.3370686928984,1545.407102753674,41.9299659392243,0.5600508143165601
NB064090726,2026-07-09 05:59:00+00:00,False,Toronto Raptors,Brooklyn Nets,EXO,TD24,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,50.0,49.0,1496.5744960455822,1555.372297478212,-58.79780143262974,0.4161818233906947
NB065090726,2026-07-09 06:03:00+00:00,False,Toronto Raptors,Chicago Bulls,RAMZ,THUNDER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,63.0,69.0,1519.2736830008662,1588.076365768831,-68.80268276796482,0.4022593151648128
NB066090726,2026-07-09 06:07:00+00:00,False,Memphis Grizzlies,Phoenix Suns,DEFIANT,ARCHER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,63.0,54.0,1496.5252222375998,1548.5418431706291,-52.016620933029344,0.4256964049731594
NB067090726,2026-07-09 06:11:00+00:00,False,Los Angeles Lakers,New York Knicks,MIST,MACHINE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,58.0,50.0,1584.386481301363,1451.1552573673955,133.23122393396739,0.682858707472711
NB068090726,2026-07-09 06:15:00+00:00,False,New York Knicks,Boston Celtics,TRANQUILITY,CHARM,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,68.0,66.0,1454.9631947035587,1499.236735500595,-44.273540797036276,0.4366279002105448
NB069090726,2026-07-09 06:27:00+00:00,False,Boston Celtics,Oklahoma City Thunder,CHIEF,JD,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,60.0,59.0,1543.5881405519458,1560.953878159363,-17.36573760741726,0.47502948548831664
NB070090726,2026-07-09 06:31:00+00:00,False,Chicago Bulls,Miami Heat,VISIONARY,DIMES,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,78.0,72.0,1487.9162479560878,1565.237531159311,-77.32128320322317,0.39052710832864596
NB071090726,2026-07-09 06:35:00+00:00,False,Oklahoma City Thunder,New York Knicks,COMBO,SHELL,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,45.0,50.0,1487.7634001014753,1519.7750846626416,-32.01168456116625,0.4540614036789046
NB072090726,2026-07-09 06:39:00+00:00,False,Dallas Mavericks,Orlando Magic,RIDER,ARCHER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,54.0,51.0,1483.9730862630247,1536.8222710927691,-52.849184829744445,0.42452512874425696
NB073090726,2026-07-09 06:43:00+00:00,False,Denver Nuggets,Charlotte Hornets,MARKSMAN,BLAZER,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,66.0,67.0,1487.8920980624837,1476.4399701013963,11.452127961087399,0.5164749707824439
NB074090726,2026-07-09 06:47:00+00:00,False,Cleveland Cavaliers,Phoenix Suns,AXE,PUNISHER,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,47.0,52.0,1500.0,1466.6560313500443,33.34396864995574,0.5478390435540256
NB075090726,2026-07-09 06:59:00+00:00,False,Oklahoma City Thunder,New York Knicks,JD,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,57.0,49.0,1554.6542319852229,1552.1277125254728,2.526519459750034,0.5036358896890726
NB076090726,2026-07-09 07:03:00+00:00,False,Miami Heat,Brooklyn Nets,DIMES,TD24,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,52.0,49.0,1554.7268295335168,1548.3664793589003,6.360350174616542,0.5091522573102573
NB077090726,2026-07-09 07:07:00+00:00,False,Brooklyn Nets,Chicago Bulls,SHELL,THUNDER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,48.0,57.0,1526.9853098141978,1595.0135531247759,-68.02824331057809,0.40333169997392226
NB078090726,2026-07-09 07:11:00+00:00,False,Phoenix Suns,Memphis Grizzlies,ARCHER,DEFIANT,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,61.0,65.0,1529.7519953468027,1508.2447943154598,21.507201031342902,0.5309118761909543
NB079090726,2026-07-09 07:15:00+00:00,False,Boston Celtics,New York Knicks,BLAZER,MACHINE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,70.0,45.0,1482.6376697507856,1444.979620220236,37.65804953054953,0.553983055898321
NB080090726,2026-07-09 07:19:00+00:00,False,Los Angeles Lakers,Boston Celtics,PUNISHER,CHARM,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,37.0,51.0,1475.3553896721426,1492.4762703031215,-17.120880630978945,0.47538099644987347
NB081090726,2026-07-09 07:31:00+00:00,False,Boston Celtics,Los Angeles Lakers,CHIEF,HYPER,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,66.0,57.0,1549.887786726086,1580.6164589210996,-30.728672195013587,0.4558928336855475
NB082090726,2026-07-09 07:35:00+00:00,False,Chicago Bulls,Toronto Raptors,VISIONARY,EXO,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,68.0,56.0,1498.426949581882,1503.580314164894,-5.153364583012035,0.49258425603409095
NB083090726,2026-07-09 07:39:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,COMBO,RAMZ,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,77.0,57.0,1480.5531749499191,1512.3364956449213,-31.783320695002203,0.45438729112853365
NB084090726,2026-07-09 07:43:00+00:00,False,Dallas Mavericks,Charlotte Hornets,RIDER,DEFIANT,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,55.0,62.0,1491.0433620089912,1515.8175021007628,-24.774140091771642,0.46440744950713925
NB085090726,2026-07-09 07:47:00+00:00,False,Denver Nuggets,Orlando Magic,MARKSMAN,MIST,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,46.0,57.0,1481.6943984130944,1590.5621184485224,-108.86772003542796,0.3482607737543629
NB086090726,2026-07-09 07:51:00+00:00,False,Cleveland Cavaliers,Memphis Grizzlies,AXE,TRANQUILITY,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,53.0,46.0,1491.3006416779017,1461.723659901032,29.576981776869616,0.5424621732005789
NB087090726,2026-07-09 08:03:00+00:00,False,Boston Celtics,New York Knicks,CHIEF,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,70.0,59.0,1560.9911529750896,1542.4621006660864,18.52905230900319,0.5266401980097591
NB088090726,2026-07-09 08:07:00+00:00,False,Chicago Bulls,Brooklyn Nets,VISIONARY,TD24,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,61.0,50.0,1509.961409490386,1542.3359312612415,-32.37452177085561,0.4535436966331816
NB089090726,2026-07-09 08:11:00+00:00,False,Miami Heat,Chicago Bulls,COMBO,THUNDER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,63.0,58.0,1495.2748825500823,1603.24417360158,-107.96929105149775,0.34943555730009435
NB090090726,2026-07-09 08:15:00+00:00,False,Cleveland Cavaliers,Phoenix Suns,RIDER,ARCHER,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,59.0,72.0,1482.4848074382287,1522.1792875614997,-39.69448012327098,0.443122311598992
NB091090726,2026-07-09 08:19:00+00:00,False,Oklahoma City Thunder,New York Knicks,MARKSMAN,MACHINE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,54.0,47.0,1474.0248610119609,1432.1009851560693,41.92387585589154,0.5600421763842167
NB092090726,2026-07-09 08:23:00+00:00,False,Oklahoma City Thunder,Boston Celtics,AXE,CHARM,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,44.0,51.0,1499.7325961243832,1503.8854142179184,-4.152818093535188,0.4940238989490787
NB093090726,2026-07-09 08:35:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,JD,HYPER,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,58.0,52.0,1564.3198438446093,1569.513092672096,-5.193248827486741,0.49252687071633544
NB094090726,2026-07-09 08:39:00+00:00,False,Miami Heat,Toronto Raptors,DIMES,EXO,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,60.0,64.0,1560.7573776311756,1492.04585425639,68.71152337478566,0.5976145025712435
NB095090726,2026-07-09 08:43:00+00:00,False,New York Knicks,Los Angeles Lakers,SHELL,RAMZ,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,54.0,47.0,1518.7546893373935,1497.6147880447581,21.139901292635386,0.5303852755069788
NB096090726,2026-07-09 08:47:00+00:00,False,Orlando Magic,Charlotte Hornets,ARCHER,DEFIANT,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,69.0,68.0,1532.5432772736438,1524.3760566715252,8.167220602118505,0.5117514107802398
NB097090726,2026-07-09 08:51:00+00:00,False,Charlotte Hornets,Orlando Magic,BLAZER,MIST,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,61.0,54.0,1495.5163048149523,1598.231655849656,-102.71535103470364,0.3563418841722296
NB098090726,2026-07-09 08:55:00+00:00,False,Phoenix Suns,Memphis Grizzlies,PUNISHER,TRANQUILITY,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,50.0,60.0,1463.9462457573457,1453.2917054545505,10.654540302795112,0.5153283113418581
NB099090726,2026-07-09 09:07:00+00:00,False,New York Knicks,Los Angeles Lakers,HOLLOW,HYPER,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,49.0,56.0,1532.0375826636139,1560.7614341194383,-28.723851455824388,0.4587569770722729
NB100090726,2026-07-09 09:11:00+00:00,False,Brooklyn Nets,Toronto Raptors,TD24,EXO,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,35.0,50.0,1530.3016530059676,1500.5699807624685,29.731672243499133,0.5426831767566683
NB101090726,2026-07-09 09:15:00+00:00,False,Chicago Bulls,Toronto Raptors,THUNDER,RAMZ,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,66.0,64.0,1592.9135970111504,1488.9602687189538,103.9533282921966,0.6452909582049257
