externalId,startDate,isCancelled,teamAName,teamBName,participantAName,participantBName,streamName,tournamentName,matchStatus,teamAScore,teamBScore
NB043290626,2026-06-29 03:47:00+00:00,False,Dallas Mavericks,Orlando Magic,STRIKE,ULTIMATE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,48.0,38.0
NB044290626,2026-06-29 03:51:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,PRESTIGE,CROCODILE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,44.0,52.0
NB045290626,2026-06-29 04:03:00+00:00,False,Dallas Mavericks,Charlotte Hornets,SAINT JR,CALAMITY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,45.0,60.0
NB046290626,2026-06-29 04:07:00+00:00,False,Dallas Mavericks,Denver Nuggets,LANES,CURSE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,56.0,67.0
NB047290626,2026-06-29 04:11:00+00:00,False,Brooklyn Nets,Miami Heat,AIRFORCE,LANCE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,47.0,51.0
NB048290626,2026-06-29 04:15:00+00:00,False,Memphis Grizzlies,Milwaukee Bucks,CLAW,KOBRA,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,49.0,47.0
NB049290626,2026-06-29 04:19:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,STRIKE,LEGACY,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,33.0,36.0
NB050290626,2026-06-29 04:23:00+00:00,False,Boston Celtics,Los Angeles Lakers,CROCODILE,PRESTIGE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,54.0,42.0
NB051290626,2026-06-29 04:35:00+00:00,False,Orlando Magic,Denver Nuggets,ENIGMA,OREZ,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,66.0,71.0
NB052290626,2026-06-29 04:39:00+00:00,False,Charlotte Hornets,Orlando Magic,TAAPZ,HUNCHO,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,61.0,58.0
NB053290626,2026-06-29 04:43:00+00:00,False,New York Knicks,Los Angeles Lakers,COMMANDER,SUPERIOR,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,57.0,53.0
NB054290626,2026-06-29 04:47:00+00:00,False,Dallas Mavericks,Orlando Magic,SIGNAL,PIRATE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,38.0,45.0
NB055290626,2026-06-29 04:51:00+00:00,False,Orlando Magic,Charlotte Hornets,ULTIMATE,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,65.0,55.0
NB056290626,2026-06-29 04:55:00+00:00,False,Cleveland Cavaliers,Milwaukee Bucks,CROCODILE,WAVE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,63.0,43.0
NB057290626,2026-06-29 05:07:00+00:00,False,Charlotte Hornets,Denver Nuggets,CALAMITY,OREZ,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,50.0,61.0
NB058290626,2026-06-29 05:11:00+00:00,False,Denver Nuggets,Orlando Magic,CURSE,HUNCHO,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,55.0,61.0
NB059290626,2026-06-29 05:15:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,LANCE,SUPERIOR,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,65.0,54.0
NB060290626,2026-06-29 05:19:00+00:00,False,Denver Nuggets,Orlando Magic,KOBRA,PIRATE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,52.0,38.0
NB061290626,2026-06-29 05:23:00+00:00,False,Denver Nuggets,Charlotte Hornets,LEGACY,JUGGERNAUT,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,70.0,58.0
NB062290626,2026-06-29 05:27:00+00:00,False,Phoenix Suns,Milwaukee Bucks,PRESTIGE,WAVE,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,50.0,36.0
NB063290626,2026-06-29 05:55:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,VISIONARY,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,56.0,52.0
NB064290626,2026-06-29 05:59:00+00:00,False,Toronto Raptors,Chicago Bulls,OUTLAW,SPECTER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,48.0,53.0
NB065290626,2026-06-29 06:03:00+00:00,False,Chicago Bulls,Toronto Raptors,MIST,WOLVERINE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,75.0,79.0
NB066290626,2026-06-29 06:07:00+00:00,False,Milwaukee Bucks,Cleveland Cavaliers,HARLEM,MACHINE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,65.0,58.0
NB067290626,2026-06-29 06:27:00+00:00,False,Boston Celtics,New York Knicks,JD,CHIEF,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,55.0,58.0
NB068290626,2026-06-29 06:31:00+00:00,False,Miami Heat,Brooklyn Nets,PACIFIER,SCORCH,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,49.0,39.0
NB069290626,2026-06-29 06:35:00+00:00,False,Oklahoma City Thunder,New York Knicks,ARCHER,SONIC,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,46.0,57.0
NB070290626,2026-06-29 06:39:00+00:00,False,Orlando Magic,Dallas Mavericks,BLOODHOUND,ABYSS,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,50.0,42.0
NB071290626,2026-06-29 06:59:00+00:00,False,New York Knicks,Los Angeles Lakers,CHIEF,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,72.0,58.0
NB072290626,2026-06-29 07:03:00+00:00,False,Brooklyn Nets,Chicago Bulls,SCORCH,SPECTER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,64.0,58.0
NB073290626,2026-06-29 07:07:00+00:00,False,Brooklyn Nets,Toronto Raptors,SONIC,WOLVERINE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,63.0,56.0
NB074290626,2026-06-29 07:11:00+00:00,False,Memphis Grizzlies,Cleveland Cavaliers,ABYSS,MACHINE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,59.0,78.0
NB075290626,2026-06-29 07:31:00+00:00,False,Boston Celtics,Oklahoma City Thunder,JD,VISIONARY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,52.0,60.0
NB076290626,2026-06-29 07:35:00+00:00,False,Miami Heat,Toronto Raptors,PACIFIER,OUTLAW,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,47.0,49.0
NB077290626,2026-06-29 07:39:00+00:00,False,Oklahoma City Thunder,Boston Celtics,ARCHER,MIST,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,51.0,41.0
NB078290626,2026-06-29 07:43:00+00:00,False,Orlando Magic,Denver Nuggets,BLOODHOUND,HARLEM,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,62.0,67.0
NB079290626,2026-06-29 08:03:00+00:00,False,Boston Celtics,Los Angeles Lakers,JD,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,52.0,44.0
NB080290626,2026-06-29 08:07:00+00:00,False,Miami Heat,Chicago Bulls,PACIFIER,SPECTER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,56.0,47.0
NB081290626,2026-06-29 08:11:00+00:00,False,Miami Heat,Toronto Raptors,ARCHER,WOLVERINE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,49.0,47.0
NB082290626,2026-06-29 08:15:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,BLOODHOUND,MACHINE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,58.0,61.0
NB083290626,2026-06-29 08:35:00+00:00,False,New York Knicks,Oklahoma City Thunder,CHIEF,VISIONARY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,62.0,55.0
NB084290626,2026-06-29 08:39:00+00:00,False,Brooklyn Nets,Toronto Raptors,SCORCH,OUTLAW,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,59.0,51.0
NB085290626,2026-06-29 08:43:00+00:00,False,New York Knicks,Boston Celtics,SONIC,MIST,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,62.0,57.0
NB086290626,2026-06-29 08:47:00+00:00,False,Dallas Mavericks,Denver Nuggets,ABYSS,HARLEM,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,46.0,50.0
NB087290626,2026-06-29 09:07:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,HOLLOW,VISIONARY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,56.0,45.0
NB088290626,2026-06-29 09:11:00+00:00,False,Chicago Bulls,Toronto Raptors,SPECTER,OUTLAW,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,55.0,59.0
NB089290626,2026-06-29 09:15:00+00:00,False,Toronto Raptors,Chicago Bulls,WOLVERINE,MIST,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,62.0,48.0
NB090290626,2026-06-29 09:19:00+00:00,False,Cleveland Cavaliers,Milwaukee Bucks,MACHINE,HARLEM,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,47.0,57.0
NB091290626,2026-06-29 09:39:00+00:00,False,Los Angeles Lakers,New York Knicks,HOLLOW,CHIEF,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,66.0,68.0
NB092290626,2026-06-29 09:43:00+00:00,False,Chicago Bulls,Brooklyn Nets,SPECTER,SCORCH,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,69.0,57.0
NB093290626,2026-06-29 09:47:00+00:00,False,Los Angeles Lakers,New York Knicks,WOLVERINE,SONIC,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,62.0,46.0
NB094290626,2026-06-29 09:51:00+00:00,False,Charlotte Hornets,Dallas Mavericks,MACHINE,ABYSS,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,54.0,66.0
NB095290626,2026-06-29 10:11:00+00:00,False,Oklahoma City Thunder,Boston Celtics,VISIONARY,JD,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,46.0,52.0
NB096290626,2026-06-29 10:15:00+00:00,False,Toronto Raptors,Miami Heat,OUTLAW,PACIFIER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,43.0,52.0
NB097290626,2026-06-29 10:19:00+00:00,False,Chicago Bulls,Miami Heat,MIST,ARCHER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,57.0,63.0
NB098290626,2026-06-29 10:23:00+00:00,False,Milwaukee Bucks,Phoenix Suns,HARLEM,BLOODHOUND,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,59.0,51.0
NB099290626,2026-06-29 10:43:00+00:00,False,Los Angeles Lakers,Boston Celtics,HOLLOW,JD,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,49.0,51.0
NB100290626,2026-06-29 10:47:00+00:00,False,Chicago Bulls,Miami Heat,SPECTER,PACIFIER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,52.0,54.0
NB101290626,2026-06-29 10:51:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,WOLVERINE,ARCHER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,45.0,59.0
NB102290626,2026-06-29 10:55:00+00:00,False,Charlotte Hornets,Orlando Magic,MACHINE,BLOODHOUND,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,68.0,47.0
NB103290626,2026-06-29 11:15:00+00:00,False,Oklahoma City Thunder,New York Knicks,VISIONARY,CHIEF,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,62.0,48.0
NB104290626,2026-06-29 11:19:00+00:00,False,Toronto Raptors,Brooklyn Nets,OUTLAW,SCORCH,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,65.0,47.0
NB105290626,2026-06-29 11:23:00+00:00,False,Chicago Bulls,Brooklyn Nets,MIST,SONIC,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,43.0,55.0
NB106290626,2026-06-29 11:27:00+00:00,False,Milwaukee Bucks,Memphis Grizzlies,HARLEM,ABYSS,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,58.0,53.0
NB107290626,2026-06-29 11:47:00+00:00,False,Charlotte Hornets,Orlando Magic,CHIEF,JD,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,58.0,62.0
NB108290626,2026-06-29 11:51:00+00:00,False,Orlando Magic,Denver Nuggets,SCORCH,PACIFIER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,65.0,53.0
NB109290626,2026-06-29 11:55:00+00:00,False,Brooklyn Nets,Miami Heat,SONIC,ARCHER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,53.0,50.0
NB110290626,2026-06-29 11:59:00+00:00,False,Memphis Grizzlies,Phoenix Suns,ABYSS,BLOODHOUND,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,70.0,65.0
NB111290626,2026-06-29 12:19:00+00:00,False,Denver Nuggets,Dallas Mavericks,VISIONARY,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,55.0,61.0
NB112290626,2026-06-29 12:23:00+00:00,False,Charlotte Hornets,Dallas Mavericks,OUTLAW,SPECTER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,60.0,63.0
NB113290626,2026-06-29 12:27:00+00:00,False,Boston Celtics,Los Angeles Lakers,MIST,WOLVERINE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,44.0,62.0
NB114290626,2026-06-29 12:31:00+00:00,False,Denver Nuggets,Charlotte Hornets,HARLEM,MACHINE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,68.0,61.0
NB115290626,2026-06-29 12:51:00+00:00,False,Orlando Magic,Charlotte Hornets,JD,CHIEF,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,53.0,62.0
NB116290626,2026-06-29 12:55:00+00:00,False,Denver Nuggets,Orlando Magic,PACIFIER,SCORCH,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,65.0,55.0
NB117290626,2026-06-29 12:59:00+00:00,False,Miami Heat,Brooklyn Nets,ARCHER,SONIC,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,51.0,39.0
NB118290626,2026-06-29 13:03:00+00:00,False,Phoenix Suns,Memphis Grizzlies,BLOODHOUND,ABYSS,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,54.0,52.0
NB119290626,2026-06-29 13:23:00+00:00,False,Charlotte Hornets,Dallas Mavericks,CHIEF,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,57.0,63.0
NB120290626,2026-06-29 13:27:00+00:00,False,Orlando Magic,Dallas Mavericks,SCORCH,SPECTER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,67.0,62.0
NB121290626,2026-06-29 13:31:00+00:00,False,New York Knicks,Los Angeles Lakers,SONIC,WOLVERINE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,39.0,49.0
NB122290626,2026-06-29 13:35:00+00:00,False,Dallas Mavericks,Charlotte Hornets,ABYSS,MACHINE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,62.0,52.0
NB123290626,2026-06-29 13:55:00+00:00,False,Orlando Magic,Denver Nuggets,JD,VISIONARY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,54.0,41.0
NB124290626,2026-06-29 13:59:00+00:00,False,Denver Nuggets,Charlotte Hornets,PACIFIER,OUTLAW,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,49.0,63.0
NB125290626,2026-06-29 14:03:00+00:00,False,Miami Heat,Chicago Bulls,ARCHER,MIST,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,55.0,47.0
NB126290626,2026-06-29 14:07:00+00:00,False,Phoenix Suns,Milwaukee Bucks,BLOODHOUND,HARLEM,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,50.0,53.0
NB127290626,2026-06-29 14:27:00+00:00,False,Orlando Magic,Dallas Mavericks,JD,HOLLOW,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,55.0,47.0
NB128290626,2026-06-29 14:31:00+00:00,False,Denver Nuggets,Dallas Mavericks,PACIFIER,SPECTER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,65.0,53.0
NB129290626,2026-06-29 14:35:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,ARCHER,WOLVERINE,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,52.0,58.0
NB130290626,2026-06-29 14:39:00+00:00,False,Orlando Magic,Charlotte Hornets,BLOODHOUND,MACHINE,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,67.0,60.0
NB131290626,2026-06-29 14:59:00+00:00,False,Charlotte Hornets,Denver Nuggets,CHIEF,VISIONARY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,57.0,71.0
NB132290626,2026-06-29 15:03:00+00:00,False,Orlando Magic,Charlotte Hornets,SCORCH,OUTLAW,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,60.0,48.0
NB133290626,2026-06-29 15:07:00+00:00,False,Brooklyn Nets,Chicago Bulls,SONIC,MIST,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,43.0,58.0
NB134290626,2026-06-29 15:11:00+00:00,False,Memphis Grizzlies,Milwaukee Bucks,ABYSS,HARLEM,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,58.0,61.0
NB135290626,2026-06-29 15:31:00+00:00,False,Dallas Mavericks,Denver Nuggets,HOLLOW,VISIONARY,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,62.0,58.0
NB136290626,2026-06-29 15:35:00+00:00,False,Dallas Mavericks,Charlotte Hornets,SPECTER,OUTLAW,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,56.0,58.0
NB137290626,2026-06-29 15:39:00+00:00,False,Los Angeles Lakers,Boston Celtics,WOLVERINE,MIST,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,53.0,58.0
NB138290626,2026-06-29 15:43:00+00:00,False,Charlotte Hornets,Denver Nuggets,MACHINE,HARLEM,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,64.0,57.0
NB139290626,2026-06-29 16:03:00+00:00,False,Dallas Mavericks,Charlotte Hornets,HOLLOW,CHIEF,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,49.0,59.0
NB140290626,2026-06-29 16:07:00+00:00,False,Dallas Mavericks,Orlando Magic,SPECTER,SCORCH,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,59.0,60.0
NB141290626,2026-06-29 16:11:00+00:00,False,Toronto Raptors,Brooklyn Nets,WOLVERINE,SONIC,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,52.0,64.0
NB142290626,2026-06-29 16:15:00+00:00,False,Cleveland Cavaliers,Memphis Grizzlies,MACHINE,ABYSS,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,78.0,54.0
NB143290626,2026-06-29 16:35:00+00:00,False,Denver Nuggets,Orlando Magic,VISIONARY,JD,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,51.0,50.0
NB144290626,2026-06-29 16:39:00+00:00,False,Charlotte Hornets,Denver Nuggets,OUTLAW,PACIFIER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,53.0,47.0
NB145290626,2026-06-29 16:43:00+00:00,False,Boston Celtics,Oklahoma City Thunder,MIST,ARCHER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,51.0,56.0
NB146290626,2026-06-29 16:47:00+00:00,False,Denver Nuggets,Orlando Magic,HARLEM,BLOODHOUND,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,59.0,55.0
NB147290626,2026-06-29 17:07:00+00:00,False,Charlotte Hornets,Orlando Magic,CHIEF,JD,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,76.0,60.0
NB148290626,2026-06-29 17:11:00+00:00,False,Orlando Magic,Denver Nuggets,SCORCH,PACIFIER,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,58.0,52.0
NB149290626,2026-06-29 17:15:00+00:00,False,New York Knicks,Oklahoma City Thunder,SONIC,ARCHER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,44.0,50.0
NB150290626,2026-06-29 17:19:00+00:00,False,Dallas Mavericks,Orlando Magic,ABYSS,BLOODHOUND,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,59.0,56.0
NB151290626,2026-06-29 17:55:00+00:00,False,Oklahoma City Thunder,New York Knicks,KARMA,SPARKZ,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,49.0,43.0
NB152290626,2026-06-29 17:59:00+00:00,False,Chicago Bulls,Miami Heat,MARINE,SAINT JR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,52.0,42.0
NB153290626,2026-06-29 18:03:00+00:00,False,Brooklyn Nets,Chicago Bulls,SPOOKY,COMMANDER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,60.0,46.0
NB154290626,2026-06-29 18:07:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,FURY,STING,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,50.0,37.0
NB155290626,2026-06-29 18:11:00+00:00,False,Boston Celtics,Los Angeles Lakers,SIGNAL,PATIENCE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,49.0,57.0
NB156290626,2026-06-29 18:15:00+00:00,False,Boston Celtics,New York Knicks,ETHEREAL,KOBOLD,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,48.0,64.0
NB157290626,2026-06-29 18:27:00+00:00,False,Los Angeles Lakers,Boston Celtics,HUNCHO,TAAPZ,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,55.0,59.0
NB158290626,2026-06-29 18:31:00+00:00,False,Toronto Raptors,Brooklyn Nets,ENIGMA,OREZ,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,62.0,60.0
NB159290626,2026-06-29 18:35:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,CYPHER,DAGGER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,51.0,52.0
NB160290626,2026-06-29 18:39:00+00:00,False,Denver Nuggets,Dallas Mavericks,FURY,LAW,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,37.0,51.0
NB161290626,2026-06-29 18:43:00+00:00,False,Charlotte Hornets,Orlando Magic,INVINCIBLE,ADMIRAL,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,50.0,64.0
NB162290626,2026-06-29 18:47:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,ETHEREAL,ZION,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,56.0,50.0
NB163290626,2026-06-29 18:59:00+00:00,False,Boston Celtics,New York Knicks,TAAPZ,SPARKZ,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,61.0,56.0
NB164290626,2026-06-29 19:03:00+00:00,False,Brooklyn Nets,Miami Heat,OREZ,SAINT JR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,56.0,51.0
NB165290626,2026-06-29 19:07:00+00:00,False,Miami Heat,Chicago Bulls,DAGGER,COMMANDER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,73.0,65.0
NB166290626,2026-06-29 19:11:00+00:00,False,Memphis Grizzlies,Cleveland Cavaliers,LAW,STING,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,57.0,38.0
NB167290626,2026-06-29 19:15:00+00:00,False,New York Knicks,Los Angeles Lakers,ADMIRAL,PATIENCE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,48.0,51.0
NB168290626,2026-06-29 19:19:00+00:00,False,Oklahoma City Thunder,New York Knicks,ZION,KOBOLD,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,52.0,53.0
NB169290626,2026-06-29 19:31:00+00:00,False,Los Angeles Lakers,Oklahoma City Thunder,HUNCHO,KARMA,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,44.0,60.0
NB170290626,2026-06-29 19:35:00+00:00,False,Toronto Raptors,Chicago Bulls,ENIGMA,MARINE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,44.0,53.0
NB171290626,2026-06-29 19:39:00+00:00,False,Oklahoma City Thunder,New York Knicks,CYPHER,SPOOKY,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,47.0,41.0
NB172290626,2026-06-29 19:43:00+00:00,False,Dallas Mavericks,Denver Nuggets,LAW,FURY,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,52.0,42.0
NB173290626,2026-06-29 19:47:00+00:00,False,Charlotte Hornets,Denver Nuggets,INVINCIBLE,SIGNAL,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,56.0,54.0
NB174290626,2026-06-29 19:51:00+00:00,False,Cleveland Cavaliers,Phoenix Suns,ZION,ETHEREAL,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,56.0,60.0
NB175290626,2026-06-29 20:03:00+00:00,False,Los Angeles Lakers,New York Knicks,HUNCHO,SPARKZ,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,49.0,55.0
NB176290626,2026-06-29 20:07:00+00:00,False,Toronto Raptors,Miami Heat,ENIGMA,SAINT JR,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,55.0,48.0
NB177290626,2026-06-29 20:11:00+00:00,False,Toronto Raptors,Chicago Bulls,CYPHER,COMMANDER,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,48.0,46.0
NB178290626,2026-06-29 20:15:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,FURY,STING,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,49.0,46.0
NB179290626,2026-06-29 20:19:00+00:00,False,Oklahoma City Thunder,Los Angeles Lakers,INVINCIBLE,PATIENCE,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,59.0,51.0
NB180290626,2026-06-29 20:23:00+00:00,False,Boston Celtics,New York Knicks,ETHEREAL,KOBOLD,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,49.0,67.0
NB181290626,2026-06-29 20:35:00+00:00,False,Boston Celtics,Oklahoma City Thunder,TAAPZ,KARMA,Ebasketball 1,Ebasketball H2H GG League,MATCH_ENDED,40.0,36.0
NB182290626,2026-06-29 20:39:00+00:00,False,Brooklyn Nets,Chicago Bulls,OREZ,MARINE,Ebasketball 2,Ebasketball H2H GG League,MATCH_ENDED,49.0,59.0
NB183290626,2026-06-29 20:43:00+00:00,False,Los Angeles Lakers,New York Knicks,DAGGER,SPOOKY,Ebasketball 3,Ebasketball H2H GG League,MATCH_ENDED,45.0,62.0
NB184290626,2026-06-29 20:47:00+00:00,False,Denver Nuggets,Dallas Mavericks,FURY,LAW,Ebasketball 4,Ebasketball H2H GG League,MATCH_ENDED,48.0,64.0
NB185290626,2026-06-29 20:51:00+00:00,False,Orlando Magic,Denver Nuggets,ADMIRAL,SIGNAL,Ebasketball 5,Ebasketball H2H GG League,MATCH_ENDED,62.0,57.0
NB186290626,2026-06-29 20:55:00+00:00,False,Phoenix Suns,Cleveland Cavaliers,ETHEREAL,ZION,Ebasketball 6,Ebasketball H2H GG League,MATCH_ENDED,44.0,49.0
